-108950.0,10230262.0,10230263.0,10369851.0,10230265.0,10230266.0,10230267.0,10230268.0,10369852.0,10230270.0,10230271.0
-108949.0,10230272.0,10230273.0,10369853.0,10230275.0,10230276.0,10230277.0,10230278.0,10369854.0,10230280.0,10230281.0
-108948.0,10230282.0,10230283.0,10230284.0,10230285.0,10230286.0,10230287.0,10230288.0,10230289.0,10230290.0,10230291.0
-108947.0,10230292.0,10230293.0,10230294.0,10230295.0,10230296.0,10230297.0,10230298.0,10230299.0,10230300.0,10230301.0
-108946.0,10230302.0,10230303.0,10230304.0,10230305.0,10230306.0,10230307.0,10230308.0,10230309.0,10230310.0,10230311.0
-108945.0,10230312.0,10230313.0,10230314.0,10230315.0,10230316.0,10230317.0,10230318.0,10230319.0,10230320.0,10230321.0
-108944.0,10230322.0,10230323.0,10230324.0,10230325.0,10230326.0,10230327.0,10230328.0,10230329.0,10230330.0,10230331.0
-108943.0,10230332.0,10230333.0,10230334.0,10230335.0,10230336.0,10230337.0,10230338.0,10230339.0,10230340.0,10230341.0
-108942.0,10230342.0,10230343.0,10230344.0,10230345.0,10230346.0,10230347.0,10230348.0,10230349.0,10230350.0,10230351.0
-108941.0,10230352.0,10230353.0,10230354.0,10230355.0,10230356.0,10230357.0,10230358.0,10230359.0,10230360.0,10230361.0
-108940.0,10230362.0,10230363.0,10230364.0,10230365.0,10230366.0,10230367.0,10230368.0,10230369.0,10230370.0,10230371.0
-108939.0,10230372.0,10230373.0,10230374.0,10230375.0,10230376.0,10230377.0,10230378.0,10230379.0,10230380.0,10230381.0
-108938.0,10230382.0,10230383.0,10230384.0,10230385.0,10230386.0,10230387.0,10230388.0,10230389.0,10230390.0,10230391.0
-108937.0,10230392.0,10230393.0,10230394.0,10230395.0,10230396.0,10230397.0,10230398.0,10230399.0,10230400.0,10230401.0
-108936.0,10230402.0,10230403.0,10230404.0,10230405.0,10230406.0,10230407.0,10230408.0,10230409.0,10230410.0,10230411.0
-108935.0,10230412.0,10230413.0,10230414.0,10230415.0,10230416.0,10230417.0,10230418.0,10230419.0,10230420.0,10230421.0
-108934.0,10230422.0,10230423.0,10230424.0,10230425.0,10230426.0,10230427.0,10230428.0,10230429.0,10230430.0,10230431.0
-108933.0,10230432.0,10230433.0,10230434.0,10230435.0,10230436.0,10230437.0,10230438.0,10230439.0,10230440.0,10230441.0
-108932.0,10230442.0,10230443.0,10230444.0,10230445.0,10230446.0,10230447.0,10230448.0,10230449.0,10230450.0,10230451.0
-108931.0,10230452.0,10230453.0,10230454.0,10230455.0,10230456.0,10230457.0,10230458.0,10230459.0,10230460.0,10230461.0
-108930.0,10230462.0,10230463.0,10230464.0,10230465.0,10230466.0,10230467.0,10230468.0,10230469.0,10230470.0,10230471.0
-108929.0,10230472.0,10230473.0,10230474.0,10230475.0,10230476.0,10230477.0,10230478.0,10230479.0,10230480.0,10230481.0
-108928.0,10230482.0,10230483.0,10230484.0,10230485.0,10230486.0,10230487.0,10230488.0,10230489.0,10230490.0,10230491.0
-108927.0,10230492.0,10230493.0,10230494.0,10230495.0,10230496.0,10230497.0,10230498.0,10230499.0,10230500.0,10230501.0
-108926.0,10230502.0,10230503.0,10230504.0,10230505.0,10230506.0,10230507.0,10230508.0,10230509.0,10230510.0,10230511.0
-108925.0,10230512.0,10230513.0,10230514.0,10230515.0,10230516.0,10230517.0,10230518.0,10230519.0,10230520.0,10230521.0
-108924.0,10230522.0,10230523.0,10230524.0,10230525.0,10230526.0,10230527.0,10230528.0,10230529.0,10230530.0,10230531.0
-108923.0,10230532.0,10230533.0,10230534.0,10230535.0,10230536.0,10230537.0,10230538.0,10230539.0,10230540.0,10230541.0
-108922.0,10230542.0,10230543.0,10230544.0,10230545.0,10230546.0,10230547.0,10230548.0,10230549.0,10230550.0,10230551.0
-108921.0,10230552.0,10230553.0,10230554.0,10230555.0,10230556.0,10230557.0,10230558.0,10230559.0,10230560.0,10230561.0
-108920.0,10230562.0,10230563.0,10230564.0,10230565.0,10230566.0,10230567.0,10230568.0,10230569.0,10230570.0,10230571.0
-108919.0,10230572.0,10230573.0,10230574.0,10230575.0,10230576.0,10230577.0,10230578.0,10230579.0,10230580.0,10230581.0
-108918.0,10230582.0,10230583.0,10230584.0,10230585.0,10230586.0,10230587.0,10230588.0,10230589.0,10230590.0,10230591.0
-108917.0,10230592.0,10230593.0,10230594.0,10230595.0,10230596.0,10230597.0,10230598.0,10230599.0,10230600.0,10230601.0
-108916.0,10230602.0,10230603.0,10230604.0,10230605.0,10230606.0,10230607.0,10230608.0,10230609.0,10230610.0,10230611.0
-108915.0,10230612.0,10230613.0,10230614.0,10230615.0,10230616.0,10230617.0,10230618.0,10230619.0,10230620.0,10230621.0
-108914.0,10230622.0,10230623.0,10230624.0,10230625.0,10230626.0,10230627.0,10230628.0,10230629.0,10230630.0,10230631.0
-108913.0,10230632.0,10230633.0,10230634.0,10230635.0,10230636.0,10230637.0,10230638.0,10230639.0,10230640.0,10230641.0
-108912.0,10230642.0,10230643.0,10230644.0,10230645.0,10230646.0,10230647.0,10230648.0,10230649.0,10230650.0,10230651.0
-108911.0,10230652.0,10230653.0,10230654.0,10230655.0,10230656.0,10230657.0,10230658.0,10230659.0,10230660.0,10230661.0
-108910.0,10230662.0,10337145.0,10230664.0,10230665.0,10230666.0,10230667.0,10230668.0,10230669.0,10230670.0,10230671.0
-108909.0,10230672.0,10230673.0,10230674.0,10230675.0,10230676.0,10230677.0,10230678.0,10230679.0,10230680.0,10230681.0
-108908.0,10230682.0,10230683.0,10337146.0,10230685.0,10230686.0,10230687.0,10369934.0,10369935.0,10369936.0,10337147.0
-108907.0,10337148.0,10337149.0,10337150.0,10337151.0,10057344.0,10057345.0,10057346.0,10337152.0,10057347.0,10057348.0
-108906.0,10057349.0,10057350.0,10057351.0,10337153.0,10057352.0,10057353.0,10057354.0,10057355.0,10057356.0,10337154.0
-108905.0,10057357.0,10057358.0,10057359.0,10057360.0,10057361.0,10337155.0,10057362.0,10057363.0,10057364.0,10057365.0
-108904.0,10057366.0,10337156.0,10057367.0,10057368.0,10057369.0,10057370.0,10057371.0,10337157.0,10057372.0,10057373.0
-108903.0,10057374.0,10057375.0,10057376.0,10337158.0,10057377.0,10057378.0,10057379.0,10057380.0,10057381.0,10337159.0
-108902.0,10057382.0,10057383.0,10057384.0,10057385.0,10057386.0,10337160.0,10057387.0,10057388.0,10057389.0,10057390.0
-108901.0,10057391.0,10337161.0,10057392.0,10057393.0,10057394.0,10057395.0,10057396.0,10337162.0,10057397.0,10057398.0
-108900.0,10057399.0,10057400.0,10057401.0,10337163.0,10057402.0,10057403.0,10057404.0,10057405.0,10057406.0,10337164.0
-108899.0,10057407.0,10057408.0,10057409.0,10057410.0,10337165.0,10057411.0,10057412.0,10057413.0,10057414.0,10057415.0
-108898.0,10337166.0,10057416.0,10057417.0,10057418.0,10057419.0,10057420.0,10337167.0,10057421.0,10057422.0,10057423.0
-108897.0,10057424.0,10057425.0,10337168.0,10057426.0,10057427.0,10057428.0,10057429.0,10057430.0,10337169.0,10057431.0
-108896.0,10057432.0,10057433.0,10057434.0,10057435.0,10337170.0,10057436.0,10057437.0,10057438.0,10057439.0,10057440.0
-108895.0,10337171.0,10057441.0,10057442.0,10057443.0,10057444.0,10057445.0,10337172.0,10057446.0,10057447.0,10057448.0
-108894.0,10057449.0,10057450.0,10057451.0,10057452.0,10057453.0,10057454.0,10057455.0,10057456.0,10057457.0,10057458.0
-108893.0,10057459.0,10057460.0,10057461.0,10057462.0,10057463.0,10057464.0,10057465.0,10057466.0,10057467.0,10057468.0
-108892.0,10057469.0,10057470.0,10057471.0,10057472.0,10057473.0,10057474.0,10057475.0,10057476.0,10057477.0,10057478.0
-108891.0,10057479.0,10057480.0,10057481.0,10057482.0,10057483.0,10057484.0,10057485.0,10057486.0,10057487.0,10057488.0
-108890.0,10057489.0,10057490.0,10057491.0,10057492.0,10057493.0,10057494.0,10057495.0,10057496.0,10057497.0,10057498.0
-108889.0,10057499.0,10057500.0,10057501.0,10057502.0,10057503.0,10057504.0,10057505.0,10057506.0,10057507.0,10057508.0
-108888.0,10057509.0,10057510.0,10057511.0,10057512.0,10057513.0,10057514.0,10057515.0,10057516.0,10057517.0,10057518.0
-108887.0,10057519.0,10057520.0,10057521.0,10057522.0,10057523.0,10057524.0,10057525.0,10057526.0,10057527.0,10057528.0
-108886.0,10057529.0,10057530.0,10057531.0,10057532.0,10057533.0,10057534.0,10057535.0,10057536.0,10057537.0,10057538.0
-108885.0,10057539.0,10057540.0,10057541.0,10057542.0,10057543.0,10057544.0,10057545.0,10057546.0,10057547.0,10057548.0
-108884.0,10057549.0,10057550.0,10057551.0,10057552.0,10057553.0,10057554.0,10057555.0,10057556.0,10057557.0,10057558.0
-108883.0,10057559.0,10057560.0,10057561.0,10057562.0,10057563.0,10057564.0,10057565.0,10057566.0,10057567.0,10057568.0
-108882.0,10057569.0,10057570.0,10057571.0,10057572.0,10057573.0,10057574.0,10057575.0,10057576.0,10057577.0,10057578.0
-108881.0,10057579.0,10057580.0,10057581.0,10057582.0,10057583.0,10057584.0,10057585.0,10057586.0,10057587.0,10057588.0
-108880.0,10057589.0,10057590.0,10057591.0,10057592.0,10057593.0,10057594.0,10057595.0,10057596.0,10057597.0,10057598.0
-108879.0,10057599.0,10057600.0,10057601.0,10057602.0,10057603.0,10057604.0,10057605.0,10057606.0,10057607.0,10057608.0
-108878.0,10057609.0,10057610.0,10057611.0,10057612.0,10057613.0,10057614.0,10057615.0,10057616.0,10057617.0,10057618.0
-108877.0,10057619.0,10057620.0,10057621.0,10057622.0,10057623.0,10057624.0,10057625.0,10057626.0,10057627.0,10057628.0
-108876.0,10057629.0,10057630.0,10057631.0,10057632.0,10057633.0,10057634.0,10057635.0,10057636.0,10057637.0,10057638.0
-108875.0,10057639.0,10057640.0,10057641.0,10057642.0,10057643.0,10057644.0,10057645.0,10057646.0,10057647.0,10057648.0
-108874.0,10057649.0,10057650.0,10057651.0,10057652.0,10057653.0,10057654.0,10057655.0,10057656.0,10057657.0,10057658.0
-108873.0,10057659.0,10057660.0,10057661.0,10057662.0,10057663.0,10057664.0,10057665.0,10057666.0,10057667.0,10057668.0
-108872.0,10057669.0,10057670.0,10057671.0,10057672.0,10057673.0,10057674.0,10057675.0,10057676.0,10057677.0,10057678.0
-108871.0,10057679.0,10057680.0,10057681.0,10057682.0,10057683.0,10057684.0,10057685.0,10057686.0,10057687.0,10057688.0
-108870.0,10057689.0,10057690.0,10057691.0,10057692.0,10057693.0,10057694.0,10057695.0,10057696.0,10057697.0,10057698.0
-108869.0,10057699.0,10057700.0,10057701.0,10057702.0,10057703.0,10057704.0,10057705.0,10057706.0,10057707.0,10057708.0
-108868.0,10057709.0,10057710.0,10057711.0,10057712.0,10057713.0,10057714.0,10057715.0,10057716.0,10057717.0,10057718.0
-108867.0,10057719.0,10057720.0,10057721.0,10057722.0,10057723.0,10057724.0,10057725.0,10057726.0,10057727.0,10057728.0
-108866.0,10057729.0,10057730.0,10057731.0,10057732.0,10057733.0,10057734.0,10057735.0,10057736.0,10057737.0,10057738.0
-108865.0,10057739.0,10057740.0,10057741.0,10057742.0,10057743.0,10057744.0,10057745.0,10057746.0,10057747.0,10057748.0
-108864.0,10057749.0,10057750.0,10057751.0,10057752.0,10057753.0,10057754.0,10057755.0,10057756.0,10057757.0,10057758.0
-108863.0,10057759.0,10057760.0,10057761.0,10057762.0,10057763.0,10057764.0,10057765.0,10057766.0,10057767.0,10057768.0
-108862.0,10057769.0,10057770.0,10057771.0,10057772.0,10057773.0,10057774.0,10057775.0,10057777.0,10057778.0,10057779.0
-108861.0,10057780.0,10057782.0,10057783.0,10057784.0,10057785.0,10057787.0,10057788.0,10057789.0,10057790.0,10057792.0
-108860.0,10057793.0,10057794.0,10057795.0,10057797.0,10057798.0,10057800.0,10057802.0,10057803.0,10057804.0,10057805.0
-108859.0,10057807.0,10057808.0,10057809.0,10057810.0,10057812.0,10057813.0,10057814.0,10057815.0,10057817.0,10057818.0
-108858.0,10057819.0,10057820.0,10057822.0,10057823.0,10057825.0,10057827.0,10180945.0,10057828.0,10057829.0,10057830.0
-108857.0,10057832.0,10180946.0,10057833.0,10057834.0,10057835.0,10057837.0,10180947.0,10057838.0,10057839.0,10057840.0
-108856.0,10057842.0,10180948.0,10057843.0,10057844.0,10057845.0,10057847.0,10180949.0,10057848.0,10057850.0,10057852.0
-108855.0,10180950.0,10057853.0,10057854.0,10057855.0,10057857.0,10180951.0,10057858.0,10057859.0,10057860.0,10057862.0
-108854.0,10180952.0,10057863.0,10057864.0,10057865.0,10057867.0,10180953.0,10057869.0,10057870.0,10057872.0,10180954.0
-108853.0,10057873.0,10057875.0,10057877.0,10180955.0,10057878.0,10057879.0,10057880.0,10057882.0,10180956.0,10057883.0
-108852.0,10057884.0,10057885.0,10057887.0,10057888.0,10057889.0,10057890.0,10057892.0,10057894.0,10057900.0,10057902.0
-108851.0,10057904.0,10057905.0,10057907.0,10180961.0,10057909.0,10057910.0,10057911.0,10057914.0,10057915.0,10057916.0
-108850.0,10214229.0,10057920.0,10057921.0,10214231.0,10180964.0,10214234.0,10057925.0,10057926.0,10214236.0,10057929.0
-108849.0,10214239.0,10057930.0,10057931.0,10214241.0,10180966.0,10057934.0,10214244.0,10057935.0,10057936.0,10214246.0
-108848.0,10214247.0,10057939.0,10214249.0,10057940.0,10057941.0,10214251.0,10214254.0,10057945.0,10451084.0,10057946.0
-108847.0,10214256.0,10057948.0,10214259.0,10057951.0,10214262.0,10057953.0,10214264.0,10057955.0,10057956.0,10214267.0
-108846.0,10057958.0,10180971.0,10214269.0,10057960.0,10057961.0,10214271.0,10214272.0,10057963.0,10214273.0,10214274.0
-108845.0,10057965.0,10057966.0,10214277.0,10214279.0,10057970.0,10057971.0,10214282.0,10057973.0,10214284.0,10057976.0
-108844.0,10214287.0,10057978.0,10214289.0,10057980.0,10057981.0,10214292.0,10057983.0,10180976.0,10214294.0,10057985.0
-108843.0,10057986.0,10214297.0,10057988.0,10214298.0,10214299.0,10057990.0,10057991.0,10214302.0,10214304.0,10057995.0
-108842.0,10057996.0,10214307.0,10057998.0,10058001.0,10058003.0,10345282.0,10058005.0,10058006.0,10180981.0,10058008.0
-108841.0,10058010.0,10058011.0,10058013.0,10058015.0,10058016.0,10058020.0,10058021.0,10058023.0,10058026.0,10058028.0
